#separator:tab
#html:true
#tags column:10
1	If A = 1 - 10 + 3 - 12 + 5 - 14 + 7 + … up to 60 terms, then what is the value of A?	-360	-310	-240	-270	4	Divide the given series into two parts,<br>⇒ A = (1 + 3 + 5 + 7 + 9 + 11 + ….. up to 30<sup>th</sup> term) - (10 + 12 + 14 + 16 + 18 + …. up to 30<sup>th</sup> term)<br>Sum of the series = [(number of terms(n))/2] × [2 × first term(a) + (n - 1)d]<br>⇒ A = {30/2 × [2 × 1 + (30 - 1) × 2]} - {30/2 × [2 × 10 + (30 - 1) × 2}<br>⇒ A = 900 - 1170<br>∴ A = -270		MATH::Progressions CGL::Mains::008
82	Mahesh buys 3 shirts at an average price of Rs. 1250. If he buys 2 more shirts at an average price of Rs. 1450, what will be the average price (in Rs) of all the 5 shirts he buys?	1370	1330	1310	1390	2	Total cost of price of three shirts = 1250 × 3 = Rs. 3750<br>Cost of two more shirts = 1450 × 2 = Rs. 2900<br>The average price of all the 5 shirts he buys = (3750 + 2900)/5<br>∴ The average price of all the 5 shirts he buys = 6650/5 = Rs. 1330		MATH::Average CGL::Mains::008
83	In a one day match of 50 over in an innings the Team A had a run rate of 6.1 runs per over. Team B is playing and 10 over are left and the required run rate to tie the match is 6.5 per over. What is Team B's score now?	235	230	240	225	3	Total runs in 50 over in an inning by team A = 50 × 6.1<br>⇒ Total runs in 50 over in an inning by team A = 305<br>Required runs in last 10 over by team B = 10 × 6.5<br>⇒ Required runs in last 10 over by team B = 65<br>∴ Team B scores up to 40 over = 305 - 65 = 240		MATH::Average CGL::Mains::008
84	Average of all even numbers between 222 and 250 is _________.	234	232	236	230	3	∵ Even numbers between 222 and 250 are 224, 226, 228, ….248<br>Last term of the series (a<sub>n</sub>) = first term (a) + [no. of terms (n) - 1] × difference between consecutive terms (d)<br>a<sub>n</sub>= a + (n - 1)d<br>⇒ 248 = 224 + (n - 1) × 2<br>⇒ n = 13<br>Sum of the series (S<sub>n</sub>) = (n/2) (a + a<sub>n</sub>)<br>⇒ Sum of the series (S<sub>n</sub>) = (13/2) × (224 + 248)<br>⇒ Sum of the series (S<sub>n</sub>) = 13 × 236<br>Average of all even numbers between 222 and 250 = S<sub>n/</sub>n<br>⇒ Average of all even numbers between 222 and 250 = (13 × 236)/13<br>∴ Average of all even numbers between 222 and 250 = 236		MATH::Average CGL::Mains::008
85	A vendor buys bananas at 7 for Rs. 6 and sells at 6 for Rs. 7. What will be the result?	36.11% loss	26.51% profit	36.11% profit	26.51% loss	3	∵ Cost price (CP) of 7 bananas = Rs. 6<br>⇒ Cost price of 1 bananas = Rs. 6/7<br>∵ Selling price (SP) of 6 bananas = Rs. 7<br>⇒ Selling price (SP) of 1 bananas = Rs. 7/6<br>SP of 1 banana is greater than CP 1 banana<br>So, there will be profit in the whole transaction<br>Profit % = [(7/6) - (6/7)]/(6/7) × 100<br>⇒ Profit % = 13/42 × 7/6 × 100<br>⇒ Profit % = 13/36 × 100<br>∴ Profit % = 36.11%		MATH::Profit-And-Loss CGL::Mains::008
86	A miner sells a diamond to a trader at a profit of 40% and the trader sells it to a customer at a profit of 25%. If the customer pays Rs. 56 lakhs to buy the diamond, what had it cost the miner (in Rs lakhs)?	30	28	25	32	4	Let the cost price of the miner be ‘x’<br>According to questions,<br>x × (1 + 40/100) × (1 + 25/100) = 56<br>⇒ x = 32<br>∴ Cost price of the miner = Rs. 32 lakhs		MATH::Profit-And-Loss CGL::Mains::008
87	A grocer had 1600kg of wheat. He sold a part of it at 20% profit and the rest at 12% profit, so that he made a total profit of 17%. How much wheat (in kg) did he sell at 20% profit?	600	1000	800	1200	2	Let x kg wheat be sold at 20% profit and (1600 - x) kg wheat be sold at 12%.<br>According to question,<br>⇒ (1 + 20/100) x + (1 + 12/100) (1600 - x) = (1 + 17/100) × 1600<br>⇒ 1.2x + 1.12 × 1600 - 1.12x = 1.17 × 1600<br>⇒ 0.08x = 1.17 × 1600 - 1.12 × 1600<br>⇒ x = 1000<br>∴ 1000 kg wheat he sold at 20% profit.<br><strong>Alternative Method :</strong><br>By allegation,<br>1<sup>st</sup> part 2<sup>nd</sup> part<br>20 12<br>17<br>5 3<br>So, 1600/(5 + 3) = 200<br>200 × 5 = 1000 and 200 × 3 = 600<br>∴ 1000 kg wheat he sold at 20% profit		MATH::Profit-And-Loss CGL::Mains::008
88	A used two-wheeler dealer sells a scooter for Rs. 46,000 and makes some loss. If he had sold it for Rs. 58,000 his profit would have been double his loss. What was the cost price (in Rs) of the scooter?	52000	54000	48000	50000	4	∵ Selling price of scooter (SP) = Rs. 46000<br>Loss = cost price (CP) - selling price (SP)<br>⇒ Loss = CP - 46000<br>According to question<br>(58000 - CP) = 2 × (CP - 46000)<br>⇒ 58000 - CP = 2CP - 92000<br>⇒ CP = Rs. 50000<br>∴ The cost price of the scooter = Rs. 50000		MATH::Profit-And-Loss CGL::Mains::008
89	find the value of 0.08% of 120% of 50,000.	480	48	4800	4.8	2	0.08/100 × 120/100 × 50,000<br>⇒ 48		MATH::Percentage CGL::Mains::008
90	When a number is increased by 24, it becomes 115% of itself. What is the number?	160	250	100	200	1	Let the number be x<br>According to question,<br>(x + 24) = 115% of x<br>⇒ x + 24 = 1.15x<br>⇒ x = 160<br>∴ The number = 160		MATH::Percentage CGL::Mains::008
91	Two numbers are 40% and 80% lesser than a third number. By how much percent is the second number to be enhanced to make it equal to the first number?	100	33.3	66.6	200	4	Let the third number be 100<br>So, first and second number is 60 and 20 respectively<br>Also let ‘x’ percent is the second number to be enhanced to make it equal to the first number<br>According to the questions,<br>20 (1 + x/100) = 60<br>⇒ x = 200<br>∴ The required percentage = 200%		MATH::Percentage CGL::Mains::008
92	Price of diesel increased from Rs. 45/litre to Rs. 50/litre. How much should the consumption of diesel be reduced (in %) so as to increase expenditure by only 5%?	5.5	5	4	4.5	1	Expenditure (E) = Consumption (C) × Price (P)<br>Before the price increased,<br>E = C<sub>1</sub> × 45<br>After the price increased,<br>Expenditure increased by 5% = 1.05E<br>1.05E = C<sub>2</sub> × 50<br>On solving above equations,<br>⇒ 1 / 1.05 = (C<sub>1</sub> / C<sub>2</sub>) × 45 / 50<br>⇒ C<sub>1</sub> / C<sub>2</sub> = 200 / 189<br>Required cut in consumption = (200 -189) / 200 × 100<br>⇒ Required cut in consumption = 11 / 2 = 5.5%		MATH::Percentage CGL::Mains::008
93	A plane flies a distance of 1800 km in 5 hours. What is its average speed in meters/second?	200	10	20	100	4	Average speed = (total distance) / (total time taken)<br>⇒ Average speed = 1800km/5hr<br>⇒ Average speed (meter/sec) = (1800/5) × (5/18)<br>∴ Average speed in meter/sec = 100 meters/sec		MATH::Time-Speed-Distance CGL::Mains::008
94	If a boat goes upstream at a speed of 24 km/hr and comes back the same distance at 40 km/hr. What is the average speed (in km/hr) for the total journey?	32	30	31	33	2	Average speed = {2 × speed (upstream) × speed (downstream)} / {speed (upstream) + speed (downstream)}<br>⇒ Average speed = (2 × 24 × 40) / (24 + 40) = 30<br>∴ Average speed for the total journey = 30 km/hr		MATH::Boat-And-Stream CGL::Mains::008
95	Two bikers A and B start at same time and ride at 75 km/hr and 60 km/hr respectively towards each other. They meet after 20 minutes. How far (in km) were they from each other when they started?	60	45	30	15	2	Let the distance between bikers be ‘D’ km<br>∵ Bikers ride in opposite directions<br>Relative speed of bikers = 75 + 60 = 135 km/hr<br>Time taken by them = 20/60 hr = 1/3 hr<br>Distance (D) = speed × time<br>⇒ D = 135 × 1/3<br>∴ Initial distance between bikers = 45 km		MATH::Time-Speed-Distance CGL::Mains::008
96	Excluding stoppages, the speed of a bus is 80 kmph and including stoppages, it is 60 kmph. For how many minutes does the bus stop per hour?	12	15	18	20	2	Distance covered by bus without stoppage at 80 km/hr in one hour = 80 km<br>Distance covered by bus with stoppage at 60 km/hr in one hour = 60 km<br>Time for stop per hour = (80km - 60km) / 80km/hr<br>⇒ Time for stop per hour = 1/4 hr<br>∴ Time for stop per hour = 1/4 × 60 min = 15 min		MATH::Time-Speed-Distance CGL::Mains::008
97	In 2 years at simple interest, the principal increases by 8%. What will be the compound interest earned (in Rs.) on Rs. 10 lakhs in 2 years at the same rate?	86000	81600	90000	94000	2	Let principal amount at simple interest be 100<br>∵ The amount becomes 108 in 2 years at simple interest<br>Simple interest = 108 - 100 = 8<br>SI = (P × R × T)/100<br>⇒ 8 = (100 × R × 2)/100<br>⇒ R = 4%<br>CI = P(1 + 4/100)<sup>2</sup> - P<br>⇒ CI = 1000000(1 + 4/100)<sup>2</sup> - 1000000<br>⇒ CI = 1000000 × 104/100 × 104/100 - 1000000<br>∴ CI (compound interest) = Rs. 81,600		MATH::Compound-Interest CGL::Mains::008
98	If the compound interest for the 3rd and 4th year on a certain principal is Rs. 125 and Rs. 135 respectively, what is the rate of interest (in %)?	9	10	8	12	3	∵ Compound interest (CI) of two consecutive years are given<br>Then, Rate of interest = [(CI for 4 years) - (CI for 3 years)]/[(CI for 3year)]<br>⇒ Rate of interest = (135 - 125)/125 × 100<br>∴ Rate of interest = 8%		MATH::Compound-Interest CGL::Mains::008
99	A certain bank offers 8% rate of compound interest on the 1<sup>st</sup> year and 9% on the 2<sup>nd</sup> year in a certain fixed deposit scheme. If Rs. 17,658 is received after investing for 2 years in this scheme, then what was the amount (in Rs) invested?	16000	15000	15500	16500	2	According to question,<br>17658 = P(1 + 8/100)(1 + 9/100)<br>⇒ 17658 = P × 108/100 × 109/100<br>⇒ P = Rs. 15000<br>∴ The amount invested = Rs. 15000		MATH::Compound-Interest CGL::Mains::008
100	What is the difference (in Rs) in Compound interest earned in 1 year on a sum of Rs. 25,000 at 20% per annum compounded semi-annually and annually?	125	250	500	375	2	For annually, principal (P) = Rs. 25000, rate (R) = 20% and time (T) = 1 year<br>For semi-annually, principal (P) = Rs. 25000, semi-annually rate (R) = 20%/2 = 10%<br>And time (T) for semi-annually = 1 × 2 = 2 half year<br>Compound interest (CI, annually) = 25000(1 + 20/100) - 25000<br>⇒ CI (annually) = Rs. 5000<br>And Compound interest (CI, semi-annually) = 25000(1 + 10/100)<sup>2</sup> - 25000<br>⇒ CI (semi-annually) = (25000 × 11/10 × 11/10) - 25000<br>⇒ CI (semi-annually) = Rs. 5250<br>∴ The difference between Compound interest earned in 1 year = 5000 - 5250 = Rs. 250		MATH::Compound-Interest CGL::Mains::008
